386	1	How about a moderately priced Russian restaurant? I don't care what part of town it's in.	cambridge lodge restaurant is a nice restaurant in the west part of town	dontcare	russian	moderate
386	2	How about Chinese food?	I am sorry, there is no moderately priced russian restaurant. Would you like me to check for a restaurant serving a different type of food? 	dontcare	chinese	moderate
386	3	I would like a moderately priced chinese restaurant any where in town.  	I'm sorry, there are no chinese restaurants listed in the west part of town in the moderate price range. Would you like to try something else? 	dontcare	chinese	moderate
386	4	What is the phone number?	jinling noodle bar, shanghai family restaurant, and lan hong house are in the centre. Golden wok is in the North. 	dontcare	chinese	moderate
386	5	Which part of town it is in ?	The phone number is 01223 566188.	dontcare	chinese	moderate
386	6	Thank you goodbye. 	it is located in the centre part of town	dontcare	chinese	moderate
387	0	Yes. I am looking for a moderately priced restaurant in the west part of town.		west	none	moderate
387	1	Indian, please.	Would you prefer British, Indian, or Italian food?	west	indian	moderate
387	2	Yes, please. And also the address.	meghna is an indian restaurant.  Would you like the phone number?	west	indian	moderate
387	3	Thank you goodbye. 	The address is 205 Victoria Road Chesterton and the phone number is 01223 727410.	west	indian	moderate
388	0	I'd like to find a north american restaurant in any area. I'd  like the address, phone, and price range.		dontcare	north american	none
388	1	Thank you, goodbye.	Gourmet Burger Kitchen is a restaurant serving North American food and in the Expensive price range. The phone number is 01223 312598 and the address is Regent Street City Centre.	dontcare	north american	none
388	2	Good bye.	You're welcome. Good bye.	dontcare	north american	none
389	0	Can you please provide me with a phone number and address to a portuguese restaurant whose prices range from $20-$50 per plate? 		none	portuguese	none
389	1	Certainly, can you tell me the address and the phone number please?	Unfortunately, I am not finding any restaurants that meet the criteria. Would you be interested in a cheaper restaurant?	none	portuguese	cheap
389	2	I would like a cheap portuguese restaurant anywhere in town.	Unfortunately I am not finding any options that match your request 	dontcare	portuguese	cheap
389	3	What are the restaurants phone numbers and addresses?	There are two cheap portuguese restaurants listed.	dontcare	portuguese	cheap
389	4	Can I have the phone number and address for a moderately, slightly more expensive portuguese restaurant?	There are no cheap portugese restaurants in our records.	dontcare	portuguese	moderate
389	5	No, I want Portuguese!	I don't believe we have any portuguese restaurants at all. Any other considerations?	dontcare	portuguese	moderate
389	6	No thank you. Good-bye.	I apologize. is there anything else i can help you with at this time?	dontcare	portuguese	moderate
390	0	I'm looking for a cheap restaurant in the south part of town.		south	none	cheap
390	1	Can I have the address and phone number?	Nandos is a Portuguese restaurant in the south of town and is in the cheap price range.	south	none	cheap
390	2	No, thank you goodbye	The address is 3-34 Saint Andrews Street, and the phone number is 01223 327908. Do you need anything else?	south	none	cheap
391	0	I want to find a restaurant in the south part of town and serves scandinavian food.		south	scandinavian	none
391	1	How about italian food?	There are no scandinavian restaurants in the south part of town. 	south	italian	none
391	2	I do not have a preference.  Please make a suggestion. 	Yes, we have two Italian restaurants in the south area.  Would you prefer the moderately priced or the expensive one?	south	italian	dontcare
391	3	And postcode?	Pizza Hut Cherry Hinton is an Italian restaurant, it is on the south part of town, and it is in the moderate price range. Would you like the address and phone number?	south	italian	dontcare
391	4	Great, thank you 	Post code is C.B 1, 7 D.Y , phone number is 01223 323737, and address is G4 Cambridge Leisure Park Clifton Way Cherry Hinton.	south	italian	dontcare
392	0	Hello, I am looking for a moderately priced restaurant that serves fusion food. 		none	fusion	moderate
392	1	I don't care. 	Which area you would like to search in?	dontcare	fusion	moderate
392	2	Bummer.  How about some reasonably priced Chinese food, then?	I am sorry, there is no restaurant serving fusion food in the moderate price range. Would you like any other type of food or different price range?	dontcare	chinese	moderate
392	3	What is the phone number of one of them?	There are 4 Chinese restaurants. Three in the center of town and one in the north part of town all moderatly priced.	dontcare	chinese	moderate
392	4	what is the food type of that restaurant ?	The Lan Hong House is great. Their phone number is 01223 350420. Would you like any additional information about them?	dontcare	chinese	moderate
392	5	Thank you goodbye. 	They serve chinese food. 	dontcare	chinese	moderate
393	0	I'm looking for a moderately priced italian restaurant		none	italian	moderate
393	1	Any part is fine. Please give me address and postcode.	There are 5 places. Which part of town are you looking for?	dontcare	italian	moderate
393	2	Yes, what is the exact address? 	There is a Pizza Express in the centre of town at Regent Street City Centre. The postcode is C.B2, 1 D.B, will this selection do?	dontcare	italian	moderate
393	3	ok thank you	The address is regents street city centre 	dontcare	italian	moderate
394	0	I am looking for a moderately priced chinese restaurant. 		none	chinese	moderate
394	1	Could you please give me their address and postcode?	Golden wok is moderately priced restaurant located in the north part of town.	none	chinese	moderate
394	2	Thank you goodbye. 	Golden Wok is located 191 Histon Road Chesterton at and their postcode is C.B 4, 3 H.L. Is there anything else I can help you with today?	none	chinese	moderate
395	0	a restaurant in the moderately priced range, please		none	none	moderate
395	1	Okay, would it help to narrow it down to the west part of town?  I am having trouble deciding what I want to eat today.	There is a lot of restaurants in the moderate priced range. Please tell me the area or the food you would like today. 	west	none	moderate
395	2	Phone number, please.	Meghna is an Italian restaurant in the west part of town, and is in the moderate price range.	west	none	moderate
395	3	Thank you very much!  Goodbye!	Meghna's phone number is 01223 727410. Is there anything else I can do for you tonight?	west	none	moderate
396	0	I am looking for a moderately priced Australasian restaurant please.		none	australasian	moderate
396	1	How about a good gastropub?	i'm sorry there isn't any	none	gastropub	moderate
396	2	May I have the address, phone number and area of The Cow Pizza Kitchen and Bar?	There is the cow pizza kitchen and bar.	none	gastropub	moderate
396	3	thank you good bye	The cow pizza kitchen and bar is located in the centre at Corn Exchange Street and their phone number is 01223 308871.	none	gastropub	moderate
397	0	I'm looking for a really fancy, upscale place on the east side.		east	none	expensive
397	1	Could I get the address and phone number for the Indian place. Thank you	We have several for you to choose from. Would you like british, indian, gastropub or chinese?	east	indian	expensive
397	2	Which restaurant is on the east side of town?	I have two, Pipasha restaurant on Newmarket Road Fen Ditton, 01223 577786, and Sitar Tandoori, 43 High Street Cherry Hinton Cherry Hinton, 01223 249955.	east	indian	expensive
398	0	I would like an expensive restaurant in the south part of town		south	none	expensive
398	1	Sounds great. What is their phone number?	Chiquito restaurant bar is a Mexican restaurant located in the south part of town and the price range is expensive.   Would you like their address?	south	none	expensive
